sex,ageband_at_study_entry,Dose,type_vax,Period,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,50-59,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,178458.7,0,0,178458.7,0,0,178458.7,0,0,178458.7,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,232304,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62
1,50-59,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,92475.17,0,0,92475.17,0,0,91844.8,0,0,91844.8,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,91284.77,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,90731.53,32875.79,832.34,183172.16,0,0,90731.53,0,0,90731.53,0,0,90731.53,0,0,92475.17,0,0,90731.53,0,0,92475.17
1,60-69,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,190574.71,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,102310.92,2590.29,570039.99,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72
1,60-69,both_doses,J&J,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1772846.34,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25
1,60-69,both_doses,Moderna,fup_until_4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,157218.58,0,0,157218.58,0,0,157218.58,47807.59,1210.38,266366.85,0,0,157218.58,0,0,157218.58,0,0,168210.14,0,0,168210.14,0,0,167791.19,0,0,167791.19,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,44871.01,1136.04,250005.25,44871.01,1136.04,250005.25,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,168210.14,0,0,168210.14,0,0,168210.14,0,0,168210.14,0,0,157218.58,394864.86,47819.97,1426387.66,0,0,157218.58,0,0,157218.58,0,0,157218.58,0,0,168210.14,0,0,168210.14,0,0,180854.12
1,60-69,both_doses,Pfizer,fup_until_4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,57678.22,0,0,56946.88,15649.1,396.2,87191.21,0,0,60474.11,0,0,62233.87,16305.8,412.83,90850.12,16305.8,412.83,90850.12,0,0,57407.89,0,0,57407.89,0,0,57407.89,0,0,57407.89,0,0,57530.45,0,0,57530.45,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,128076.35,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,60474.11,0,0,56946.88,0,0,60474.11
1,70-79,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,127109.74,0,0,127109.74,0,0,127109.74,0,0,127109.74,0,0,129803.78,0,0,129803.78,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,125921.8,116507.18,14109.56,420863.98,0,0,125921.8,0,0,125921.8,0,0,125921.8,0,0,127109.74,0,0,125921.8,0,0,127109.74
1,70-79,both_doses,J&J,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75
1,70-79,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,541109.73,0,0,541109.73,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,640789.47,16223.38,3570250.44,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62
1,70-79,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59776.54,0,0,60392.79,0,0,59776.54,0,0,62609.82,0,0,59776.54,0,0,61077.21,0,0,61243.78,0,0,62580.73,0,0,69739.3,0,0,69739.3,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,61243.78,0,0,61243.78,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,60582.88,0,0,60582.88,0,0,59776.54,0,0,59776.54,0,0,59776.54,62865.75,1591.62,350265.53,0,0,59776.54,0,0,59776.54,0,0,59776.54,0,0,62090.47,0,0,59776.54,0,0,62090.47
1,80+,both_doses,Pfizer,fup_until_4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,40388.59,10780.7,272.94,60066.2,10780.7,272.94,60066.2,0,0,38628.53,0,0,40891.14,0,0,41178.58,0,0,41178.58,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,39156.15,0,0,39304.64,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,39477.39,0,0,39156.15,0,0,39156.15,0,0,38628.53,41647.66,1054.43,232045.92,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,38628.53,0,0,39156.15,0,0,39156.15
both_sexes,12-17,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75,0,0,604198.75
both_sexes,18-24,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62,0,0,518216.62
both_sexes,18-24,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,210525.5,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04,0,0,207606.04
both_sexes,25-29,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06,0,0,969326.06
both_sexes,25-29,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55,0,0,910380.55
both_sexes,25-29,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06,0,0,247677.06
both_sexes,30-39,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94
both_sexes,30-39,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,360257.55,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17,0,0,344594.17
both_sexes,30-39,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,87833.33,0,0,87833.33,0,0,87833.33,0,0,87833.33,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,24846.94,629.07,138438.28,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61,0,0,86870.61
both_sexes,40-49,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,109098.24,0,0,109098.24,0,0,109098.24,0,0,109098.24,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,114280.17,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86
both_sexes,40-49,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,240171.7,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,72183.79,1827.54,402182.36,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27,0,0,209543.27
both_sexes,40-49,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53894.53,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,54527.04,0,0,54219.85,0,0,54219.85,0,0,54132.71,0,0,54132.71,0,0,54132.71,0,0,54132.71,0,0,53530.52,0,0,54571.21,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,63644.93,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52,0,0,53530.52
both_sexes,50-59,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,33234.76,841.43,185172.22,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17
