sex,ageband_at_study_entry,Dose,type_vax,Period,GBS_narrow_b,GBS_broad_b,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_narrow_b,ANAPHYL_broad_b,IR_GBS_narrow,lb_GBS_narrow,ub_GBS_narrow,IR_GBS_broad,lb_GBS_broad,ub_GBS_broad,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_narrow,lb_ANAPHYL_narrow,ub_ANAPHYL_narrow,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
0,80+,0,0,0,0,0,0,0,1,8,7,10,2,6,11,11,0,0,0,0,0,0,6,9,0,1,1,0,0,0,0,0,3,4,0,0,2,2,0,0,0,0,0,64,0,0,14,5,2,7,0,2,2,0,1,0,0,877.26,0,0,877.26,0,0,877.26,0,0,879.36,238.24,6.03,1327.38,1983.03,856.13,3907.37,1731.07,695.98,3566.66,2533.45,1214.89,4659.1,479.04,58.01,1730.44,1482.57,544.08,3226.92,2735.47,1365.54,4894.51,2735.47,1365.54,4894.51,0,0,877.26,0,0,877.26,0,0,877.26,0,0,877.26,0,0,877.26,0,0,877.26,1446.3,530.77,3147.98,2182.99,998.2,4143.99,475.81,57.62,1718.8,475.81,57.62,1718.8,0,0,877.26,237.93,6.02,1325.68,237.93,6.02,1325.68,0,0,877.26,237.86,6.02,1325.27,0,0,877.26,0,0,877.26,0,0,879.36,0,0,877.26,0,0,877.26,721.85,148.86,2109.54,968.1,263.77,2478.72,0,0,877.26,0,0,877.26,481.32,58.29,1738.71,481.32,58.29,1738.71,0,0,877.26,0,0,877.26,0,0,877.26,0,0,877.26,0,0,877.26,34684.04,26710.93,44290.74,0,0,877.26,0,0,879.36,3329.38,1820.2,5586.14,1211.8,393.47,2827.95,481.32,58.29,1738.71,1717.24,690.42,3538.17,0,0,877.26
1,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3053.17,0,0,3028.46,0,0,3028.46,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3053.17,0,0,3053.17,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3053.17,0,0,3053.17,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3028.05,0,0,3053.17,0,0,3028.05,0,0,3053.17,0,0,3028.05
1,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86,0,0,1539.86
1,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53,0,0,1476.53
1,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1931.45,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1931.45,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37,0,0,1921.37
1,30-39,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,258.74,6.55,1441.6,518.26,62.76,1872.13,0,0,952.44,0,0,957.39,0,0,952.44,0,0,952.44,0,0,957.39,0,0,957.39,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,954.91,0,0,955.21,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,1311.16,425.73,3059.81,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44,0,0,952.44
1,40-49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,178.71,4.52,995.73,178.71,4.52,995.73,0,0,660.23,0,0,660.23,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,178.74,4.53,995.86,178.85,4.53,996.49,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,660.23,0,0,660.23,0,0,659.04,178.75,4.53,995.94,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,0,0,659.04,3941.22,2439.68,6024.58,0,0,659.04,0,0,659.04,0,0,659.04,178.71,4.52,995.73,0,0,659.04,178.71,4.52,995.73,0,0,659.04
1,5-11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.87,9.04,1988.38,356.87,9.04,1988.38,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76,0,0,1313.76
1,50-59,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,599.41,0,0,599.41,0,0,600.39,0,0,599.41,0,0,599.41,659.13,179.59,1687.64,0,0,601.37,163.27,4.13,909.69,0,0,600.39,0,0,603.34,0,0,600.39,0,0,600.39,0,0,600.39,0,0,600.39,0,0,600.39,0,0,600.39,0,0,599.41,0,0,599.41,0,0,600.39,0,0,601.37,0,0,599.41,0,0,599.41,0,0,600.39,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,0,0,599.41,5433.48,3610.51,7852.89,0,0,599.41,0,0,599.41,0,0,599.41,0,0,600.39,0,0,599.41,0,0,600.39,0,0,599.41
1,60-69,0,0,0,0,0,0,0,0,8,1,3,4,10,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0,0,4,4,0,4,0,1,1,0,1,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,1762.36,760.86,3472.56,217.26,5.5,1210.48,658.52,135.8,1924.47,870.58,237.2,2229.02,2222.26,1065.66,4086.81,875.51,238.55,2241.64,875.51,238.55,2241.64,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,215.99,5.47,1203.43,215.99,5.47,1203.43,215.64,5.46,1201.47,215.64,5.46,1201.47,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,215.64,5.46,1201.47,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,0,0,797.05,216.13,5.47,1204.22,0,0,795.33,0,0,795.33,0,0,796.05,0,0,796.05,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,0,0,795.33,12308.04,8870.56,16636.9,0,0,795.33,0,0,795.33,862.4,234.98,2208.1,872.48,237.72,2233.89,0,0,796.05,873.28,237.94,2235.93,0,0,795.33
1,70-79,0,0,0,0,0,0,0,0,2,2,4,1,7,12,12,0,0,0,0,0,0,2,4,0,0,0,0,0,2,1,1,4,4,0,0,1,1,0,0,0,0,0,51,0,2,5,5,1,6,0,0,0,0,0,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1020.88,0,0,1018.05,568.93,68.9,2055.15,567.66,68.75,2050.59,1149.98,313.33,2944.4,279.81,7.08,1559.03,1983.42,797.44,4086.61,3450.18,1782.76,6026.76,3450.18,1782.76,6026.76,0,0,1020.88,0,0,1020.88,0,0,1020.88,0,0,1020.88,0,0,1018.05,0,0,1018.05,553.69,67.05,2000.12,1112.84,303.21,2849.31,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,552.17,66.87,1994.63,276.79,7.01,1542.19,276.79,7.01,1542.19,1108.45,302.01,2838.07,1108.45,302.01,2838.07,0,0,1018.05,0,0,1018.05,277.11,7.02,1543.98,277.11,7.02,1543.98,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,0,0,1018.05,23005.46,17129.08,30247.93,0,0,1018.05,552.17,66.87,1994.63,1379.9,448.05,3220.22,1404.89,456.17,3278.55,277.11,7.02,1543.98,1692.93,621.28,3684.8,0,0,1018.05
1,80+,0,0,0,0,0,0,0,0,6,7,9,2,10,15,15,0,0,0,1,0,0,5,5,0,0,1,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,50,0,1,18,4,1,5,0,0,0,0,1,0,0,1347.69,0,0,1347.69,0,0,1347.69,0,0,1347.69,0,0,1347.69,2258.37,828.78,4915.52,2616.27,1051.88,5390.52,3376.91,1544.14,6410.42,738.18,89.4,2666.58,3853.91,1848.1,7087.47,5836.96,3266.9,9627.19,5836.96,3266.9,9627.19,0,0,1352.64,0,0,1352.64,0,0,1352.64,366.9,9.29,2044.24,0,0,1347.69,0,0,1347.69,1847.53,599.89,4311.53,1854.4,602.12,4327.55,0,0,1347.69,0,0,1347.69,0,0,1347.69,0,0,1347.69,365.45,9.25,2036.16,0,0,1347.69,365.45,9.25,2036.14,0,0,1347.69,0,0,1347.69,366.54,9.28,2042.23,0,0,1347.69,0,0,1347.69,737.51,89.32,2664.13,740.68,89.7,2675.61,0,0,1347.69,0,0,1347.69,366.72,9.28,2043.22,366.72,9.28,2043.22,0,0,1347.69,0,0,1347.69,0,0,1347.69,0,0,1347.69,0,0,1347.69,38846.46,28832.59,51214.22,0,0,1347.69,366.54,9.28,2042.23,6576.08,3897.4,10393.04,1490.31,406.06,3815.8,366.72,9.28,2043.22,1870.07,607.21,4364.11,0,0,1347.69
both_sexes,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1488.54,0,0,1476.69,0,0,1476.69,0,0,1476.59,0,0,1476.59,0,0,1476.59,400.41,10.14,2230.97,400.41,10.14,2230.97,0,0,1482.54,0,0,1482.54,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1482.54,0,0,1482.54,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1476.59,0,0,1482.54,0,0,1476.59,0,0,1482.54,0,0,1476.59
both_sexes,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01,0,0,862.01
both_sexes,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,219.35,5.55,1222.13,219.35,5.55,1222.13,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55,0,0,807.55
both_sexes,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,975.49,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,974.26,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,529.44,64.12,1912.52,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92,0,0,972.92
both_sexes,30-39,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,125.95,3.19,701.74,252.08,30.53,910.61,0,0,464.13,0,0,465.3,0,0,464.13,0,0,464.13,0,0,465.3,0,0,465.3,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.72,0,0,464.79,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,125.93,3.19,701.66,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,1146.83,524.4,2177.04,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13,0,0,464.13
both_sexes,40-49,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,40,0,0,1,2,0,2,0,2,2,0,0,0,0,309.83,0,0,309.83,84,2.13,468.03,0,0,309.83,0,0,309.83,84.19,2.13,469.08,0,0,309.83,0,0,309.83,84,2.13,468.04,168.12,20.36,607.31,0,0,310.36,0,0,310.36,0,0,309.83,0,0,309.83,0,0,309.83,0,0,309.83,84,2.13,467.99,84,2.13,467.99,84.01,2.13,468.07,84.1,2.13,468.6,168.01,20.35,606.9,168.01,20.35,606.9,84,2.13,468.03,0,0,309.83,84,2.13,467.99,0,0,309.83,0,0,309.83,0,0,309.83,0,0,309.83,0,0,309.83,0,0,310.1,0,0,310.1,84.03,2.13,468.17,168.1,20.36,607.22,0,0,310.1,0,0,310.1,0,0,309.83,0,0,309.83,0,0,309.83,0,0,309.83,0,0,309.83,0,0,309.83,0,0,309.83,3523.19,2517.02,4797.58,0,0,309.83,0,0,309.83,83.99,2.13,467.97,168.08,20.36,607.16,0,0,309.83,168.08,20.36,607.16,0,0,310.1
both_sexes,5-11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,203.9,5.16,1136.06,203.9,5.16,1136.06,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,203.7,5.16,1134.92,203.7,5.16,1134.92,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28,0,0,751.28
both_sexes,50-59,0,0,0,0,0,0,0,0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,292.32,0,0,292.32,0,0,292.55,0,0,292.32,0,0,292.32,399.51,129.72,932.33,0,0,293.02,159,19.26,574.37,0,0,292.79,0,0,293.96,79.41,2.01,442.44,79.41,2.01,442.44,0,0,292.55,0,0,292.55,0,0,292.55,0,0,292.55,0,0,292.32,0,0,292.32,0,0,293.02,0,0,293.25,0,0,292.32,0,0,292.32,0,0,292.55,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.55,0,0,292.55,0,0,292.55,0,0,292.55,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,0,0,292.32,6229.54,4837.48,7897.43,0,0,292.32,0,0,292.32,79.24,2.01,441.52,0,0,293.02,0,0,292.32,0,0,293.02,0,0,292.32
